,id,AFDB50_highest_Tm,AFDB50_highest_Tm_ID,AFDB50_seqIdent,AFDB50_qcov,AFDB50_tcov,AFDB50_evalue,species
1405,droso_4805_replicate_2_after100ns,0.4479,AF-A0A659Q0B8-F1-model_v4,0.112,0.954,0.569,7.143,Salmonella enterica subsp. enterica serovar Wilhelmsburg
1406,droso_6575_replicate_2_after100ns,0.06591,AF-A0A5F8GEN7-F1-model_v4,0.15,0.824,0.754,2.882,Monodelphis domestica
1407,droso_1455_replicate_3_after100ns,0.1136,AF-A0A7S0SLU0-F1-model_v4,0.159,0.956,0.885,5.818,Mantoniella antarctica
1408,droso_4290_replicate_3_after100ns,0.314,AF-A0A811H3W3-F1-model_v4,0.155,0.447,0.864,4.563,Achromobacter mucicolens
1409,droso_680_replicate_3_after100ns,0.3525,AF-S9XEG6-F1-model_v4,0.153,0.475,0.336,3.613,Camelus ferus
1410,droso_4498_replicate_1_after100ns,0.2079,AF-A0A7S1M4B3-F1-model_v4,0.117,0.942,0.667,8.065,Alexandrium catenella
1411,droso_5780_replicate_1_after100ns,0.5125,AF-A0A803QIV7-F1-model_v4,0.119,0.378,0.203,3.996,Cannabis sativa
1412,droso_3375_replicate_2_after100ns,0.3583,AF-E4XVF1-F1-model_v4,0.158,0.881,0.159,4.384,Oikopleura dioica
1413,droso_2825_replicate_2_after100ns,0.368,AF-A0A4V1SIZ9-F1-model_v4,0.088,0.629,0.519,3.821,Verrucomicrobiaceae bacterium
1414,droso_2737_replicate_3_after100ns,0.5237,AF-A0A2A5H5H3-F1-model_v4,0.166,0.679,0.218,5.987,Zetaproteobacteria bacterium
1415,droso_2269_replicate_2_after100ns,0.3638,AF-A0A7I4Y982-F1-model_v4,0.15,1.0,0.084,2.593,Haemonchus contortus
1416,droso_4096_replicate_2_after100ns,0.5364,AF-A0A443KCD5-F1-model_v4,0.107,0.867,0.932,3.645,Sinirhodobacter populi
1417,droso_119_replicate_2_after100ns,0.2182,AF-A0A846Q146-F1-model_v4,0.122,0.89,0.157,8.648,Candidatus Aenigmarchaeota archaeon
1418,droso_2051_replicate_2_after100ns,0.7141,AF-A0A6L9ZBN9-F1-model_v4,0.112,0.886,0.782,8.656,Moorena sp. SIO4A3
1419,droso_3489_replicate_2_after100ns,0.3354,AF-A0A7D9H1L6-F1-model_v4,0.126,0.174,0.08,7.334,Brettanomyces bruxellensis
1420,droso_6439_replicate_1_after100ns,0.3403,AF-A0A7S0TXB0-F1-model_v4,0.119,0.62,0.347,9.636,Hemiselmis andersenii
1421,droso_3356_replicate_2_after100ns,0.3635,AF-A0A7J8XPM0-F1-model_v4,0.093,0.615,0.571,6.075,Gossypium aridum
1422,droso_4741_replicate_2_after100ns,0.446,AF-A0A6A6V869-F1-model_v4,0.215,0.962,0.371,8.691,Sporormia fimetaria CBS 119925
1423,droso_1214_replicate_3_after100ns,0.2203,AF-A0A3Q7N4L4-F1-model_v4,0.161,0.938,0.274,8.98,Callorhinus ursinus
1424,droso_6247_replicate_3_after100ns,0.788,AF-A0A7K3LV86-F1-model_v4,0.108,0.451,0.149,6.664,Gordonia desulfuricans
1425,droso_255_replicate_1_after100ns,0.3196,AF-A0A5J4WZ84-F1-model_v4,0.147,0.328,0.596,8.978,Streblomastix strix
1426,droso_4146_replicate_3_after100ns,0.6303,AF-A0A844EGG3-F1-model_v4,0.106,0.957,0.301,9.697,Faecalibacterium sp. BIOML-A3
1427,droso_2744_replicate_1_after100ns,0.455,AF-A0A6D2HM96-F1-model_v4,0.127,0.855,0.538,8.144,Microthlaspi erraticum
1428,droso_2193_replicate_1_after100ns,0.2564,AF-A0A3S0KDX8-F1-model_v4,0.179,0.854,0.21,8.061,Deinococcus radiophilus
1429,droso_4080_replicate_2_after100ns,0.3882,AF-A0A1G6MCF2-F1-model_v4,0.064,0.646,0.611,5.722,Williamwhitmania taraxaci
1430,droso_1218_replicate_3_after100ns,0.5829,AF-A0A6I1FG77-F1-model_v4,0.112,0.734,0.879,9.424,Bacillus aerolatus
1431,droso_3051_replicate_2_after100ns,0.2079,AF-A0A7Y5NZ95-F1-model_v4,0.169,0.954,0.185,8.831,Streptomycetaceae bacterium
1432,droso_1454_replicate_2_after100ns,0.2637,AF-A0A2A3WWV2-F1-model_v4,0.127,0.976,0.567,9.714,Brevibacterium aurantiacum
1433,droso_4348_replicate_3_after100ns,0.6484,AF-A0A6F8XNN0-F1-model_v4,0.15,0.615,0.312,3.407,Phytohabitans flavus
1434,droso_4024_replicate_3_after100ns,0.4098,AF-A0A538QUF7-F1-model_v4,0.203,0.947,0.196,5.675,Deltaproteobacteria bacterium
1435,droso_4569_replicate_2_after100ns,0.3752,AF-A0A0K8SRD8-F1-model_v4,0.12,0.903,0.513,4.02,Lygus hesperus
1436,droso_2803_replicate_3_after100ns,0.1052,AF-A0A2P6TX83-F1-model_v4,0.139,1.0,0.366,7.665,Chlorella sorokiniana
1437,droso_4606_replicate_2_after100ns,0.3895,AF-A0A317HF55-F1-model_v4,0.061,0.911,0.108,4.234,Chloroflexi bacterium
1438,droso_1617_replicate_3_after100ns,0.3997,AF-A0A3Q0KRX1-F1-model_v4,0.163,0.62,0.047,4.476,Schistosoma mansoni
1439,droso_2735_replicate_1_after100ns,0.4724,AF-A0A2V0R6C4-F1-model_v4,0.142,0.965,0.824,8.546,Pseudomonas syringae pv. actinidiae
1440,droso_2070_replicate_1_after100ns,0.3732,AF-A0A1H4NDS0-F1-model_v4,0.163,0.98,0.889,8.394,Paenibacillus sp. GP183
1441,droso_3254_replicate_1_after100ns,0.3654,AF-A0A6J0PMA6-F1-model_v4,0.117,0.883,0.267,5.414,Elaeis guineensis
1442,droso_2021_replicate_2_after100ns,0.3529,AF-A0A2I0IP39-F1-model_v4,0.076,0.743,0.486,3.767,Punica granatum
1443,droso_2671_replicate_1_after100ns,0.3115,AF-A0A7X8YWD3-F1-model_v4,0.142,0.624,0.343,6.406,Actinomycetia bacterium
1444,droso_1710_replicate_2_after100ns,0.5825,AF-A0A656JP73-F1-model_v4,0.102,0.385,0.152,6.177,Pseudomonas syringae pv. actinidiae ICMP 19096
1445,droso_680_replicate_2_after100ns,0.1119,AF-A0A5M8PZH6-F1-model_v4,0.255,0.894,0.306,7.384,Lasallia pustulata
1446,droso_1753_replicate_1_after100ns,0.3511,AF-A0A419DIS3-F1-model_v4,0.14,1.0,0.824,9.291,Dehalococcoidia bacterium
1447,droso_1330_replicate_2_after100ns,0.4404,AF-C0QGA9-F1-model_v4,0.096,0.809,0.503,6.105,Desulforapulum autotrophicum HRM2
1448,droso_2641_replicate_3_after100ns,0.2603,AF-A0A454XXE6-F1-model_v4,0.096,0.791,0.31,7.849,Pristionchus pacificus
1449,droso_3191_replicate_3_after100ns,0.3512,AF-A0A699GRW5-F1-model_v4,0.195,1.0,0.344,8.494,Tanacetum cinerariifolium
1450,droso_3136_replicate_3_after100ns,0.5157,AF-H9BWI7-F1-model_v4,0.157,0.538,0.192,5.808,uncultured bacterium W5-102b
1451,droso_1684_replicate_2_after100ns,0.3946,AF-A0A421B574-F1-model_v4,0.134,0.817,0.979,9.854,Actinokineospora cianjurensis
1452,droso_2898_replicate_2_after100ns,0.8498,AF-A0A561BR33-F1-model_v4,0.104,0.798,0.684,7.985,Kribbella amoyensis
1453,droso_4794_replicate_3_after100ns,0.797,AF-A0A6J1NXH4-F1-model_v4,0.144,0.907,0.751,0.1087,Bicyclus anynana
1454,droso_2809_replicate_2_after100ns,0.4584,AF-A0A4V6PDP0-F1-model_v4,0.138,0.846,0.758,2.617,Nonomuraea terrae
1455,droso_3094_replicate_2_after100ns,0.3194,AF-A0A5C3Q2D6-F1-model_v4,0.128,0.601,0.648,7.478,Pterula gracilis
1456,droso_1476_replicate_1_after100ns,0.6115,AF-A0A3S4Q5S4-F1-model_v4,0.106,0.699,0.169,9.166,Dinothrombium tinctorium
1457,droso_1438_replicate_3_after100ns,0.3092,AF-A0A1V5JK07-F1-model_v4,0.212,0.989,0.364,6.491,bacterium ADurb.BinA028
1458,droso_2052_replicate_1_after100ns,0.3281,AF-C3MRG4-F1-model_v4,0.111,0.313,0.437,8.593,Sulfolobus islandicus L.S.2.15
1459,droso_4824_replicate_2_after100ns,0.7494,AF-W2FK06-F1-model_v4,0.071,0.7,0.165,6.003,Phytophthora parasitica
1460,droso_2065_replicate_2_after100ns,0.1118,AF-A0A286UQQ8-F1-model_v4,0.189,1.0,0.2,7.035,Pyrrhoderma noxium
1461,droso_959_replicate_1_after100ns,0.3899,AF-A0A0D2KCC2-F1-model_v4,0.135,0.141,0.11,5.262,Fonsecaea multimorphosa CBS 102226
1462,droso_1823_replicate_3_after100ns,0.1817,AF-V3Z5I3-F1-model_v4,0.223,0.933,0.771,1.204,Lottia gigantea
1463,droso_4536_replicate_1_after100ns,0.5016,AF-A0A2E1ZMM9-F1-model_v4,0.097,0.968,0.539,9.404,Gammaproteobacteria bacterium
1464,droso_1953_replicate_1_after100ns,0.2391,AF-A0A1L6LRY4-F1-model_v4,0.166,0.742,0.156,9.004,Minicystis rosea
1465,droso_3375_replicate_3_after100ns,0.528,AF-A0A2P5N132-F1-model_v4,0.185,0.403,0.375,8.442,Methylomonas sp.
1466,droso_5197_replicate_1_after100ns,0.3312,AF-A0A7X5EMY0-F1-model_v4,0.185,0.952,0.132,6.751,Lachnospiraceae bacterium
1467,droso_3189_replicate_3_after100ns,0.3316,AF-A0A0G4J674-F1-model_v4,0.147,0.736,0.18,9.429,Plasmodiophora brassicae
1468,droso_3266_replicate_3_after100ns,0.576,AF-A0A7C3L9Z9-F1-model_v4,0.125,0.658,0.175,7.13,Desulfobacterales bacterium
1469,droso_1000_replicate_1_after100ns,0.2892,AF-A0A520QHX0-F1-model_v4,0.152,0.857,0.281,8.116,Sandaracinaceae bacterium
1470,droso_2466_replicate_3_after100ns,0.2627,AF-A0A447T5K0-F1-model_v4,0.166,0.976,0.822,4.856,Chromobacterium violaceum
1471,droso_3181_replicate_3_after100ns,0.4432,AF-A0A8B6E506-F1-model_v4,0.086,0.556,0.21,8.162,Mytilus galloprovincialis
1472,droso_1878_replicate_1_after100ns,0.2518,AF-A0A1I8I5X8-F1-model_v4,0.243,0.963,0.438,6.493,Macrostomum lignano
1473,droso_3577_replicate_3_after100ns,0.1279,AF-A0A4Y7TL23-F1-model_v4,0.121,0.43,0.601,3.491,Coprinellus micaceus
1474,droso_1244_replicate_1_after100ns,0.3134,AF-A0A3Q4GL00-F1-model_v4,0.079,0.581,0.18,4.525,Neolamprologus brichardi
1475,droso_3181_replicate_1_after100ns,0.659,AF-A0A816FDV0-F1-model_v4,0.025,0.404,0.294,4.084,Adineta steineri
1476,droso_1038_replicate_1_after100ns,0.2376,AF-A0A183ALZ0-F1-model_v4,0.153,0.613,0.189,5.257,Echinostoma caproni
1477,droso_3889_replicate_1_after100ns,0.4328,AF-A0A353VU02-F1-model_v4,0.156,0.978,1.0,3.804,Rikenellaceae bacterium
1478,droso_1127_replicate_2_after100ns,0.1907,AF-A0A6A5YWM9-F1-model_v4,0.134,0.653,0.484,8.536,Lophiotrema nucula
1479,droso_4895_replicate_3_after100ns,0.7048,AF-A0A2A2KN18-F1-model_v4,0.15,0.46,0.085,6.82,Diploscapter pachys
1480,droso_3360_replicate_1_after100ns,0.3871,AF-A0A327VKV0-F1-model_v4,0.184,0.915,0.788,9.416,Streptomyces sp. PsTaAH-137
1481,droso_4871_replicate_3_after100ns,0.5885,AF-A0A1X0E2D5-F1-model_v4,0.108,0.236,0.326,4.834,Mycolicibacter kumamotonensis
1482,droso_6029_replicate_3_after100ns,0.1354,AF-J9IJM8-F1-model_v4,0.138,0.724,0.185,7.293,Oxytricha trifallax
1483,droso_5238_replicate_2_after100ns,0.5092,AF-A0A7S2EZN1-F1-model_v4,0.092,0.643,0.839,6.559,Alexandrium andersonii
1484,droso_3047_replicate_3_after100ns,0.7377,AF-G5B7G6-F1-model_v4,0.068,0.42,0.123,9.124,Heterocephalus glaber
1485,droso_5145_replicate_3_after100ns,0.68,AF-A0A0C2SHY6-F1-model_v4,0.157,0.849,0.847,0.01207,Amanita muscaria Koide BX008
1486,droso_5035_replicate_2_after100ns,0.5363,AF-A0A6C0BZN6-F1-model_v4,0.114,0.925,0.174,7.7,viral metagenome
1487,droso_4804_replicate_2_after100ns,0.3652,AF-A0A535Q2K1-F1-model_v4,0.2,0.862,0.556,7.362,Chloroflexi bacterium
1488,droso_4385_replicate_3_after100ns,0.7279,AF-A0A382EU51-F1-model_v4,0.071,0.396,0.192,2.03,marine metagenome
1489,droso_5272_replicate_1_after100ns,0.6365,AF-A0A831UDD8-F1-model_v4,0.192,0.598,0.207,5.03,Armatimonadetes bacterium
1490,droso_2168_replicate_3_after100ns,0.4823,AF-A0A6A4I2U5-F1-model_v4,0.137,0.523,0.302,7.126,Gymnopus androsaceus JB14
1491,droso_4617_replicate_2_after100ns,0.5377,AF-A0A1I8M3N1-F1-model_v4,0.091,0.872,0.479,7.914,Musca domestica
1492,droso_5873_replicate_3_after100ns,0.3433,AF-A0A4Q2R8Z3-F1-model_v4,0.159,0.967,0.57,3.976,Lichenibacterium ramalinae
1493,droso_3470_replicate_3_after100ns,0.1889,AF-A0A3M7NA79-F1-model_v4,0.194,0.835,0.095,6.604,Chaetothyriales sp. CBS 135597
1494,droso_571_replicate_2_after100ns,0.4528,AF-A0A7W6FP94-F1-model_v4,0.095,0.619,0.699,8.942,Sphingobium jiangsuense
1495,droso_3997_replicate_1_after100ns,0.1247,AF-A0A3M7C981-F1-model_v4,0.125,0.949,0.698,1.547,Hortaea werneckii
1496,droso_4498_replicate_3_after100ns,0.3541,AF-A0A7S1ZCY8-F1-model_v4,0.117,0.983,0.387,5.84,Trieres chinensis
1497,droso_1175_replicate_3_after100ns,0.2916,AF-A0A2R5G197-F1-model_v4,0.153,0.862,0.2,9.815,Hondaea fermentalgiana
1498,droso_2910_replicate_2_after100ns,0.1364,AF-A0A448ZBF6-F1-model_v4,0.153,0.809,0.176,4.308,Pseudo-nitzschia multistriata
1499,droso_527_replicate_1_after100ns,0.3998,AF-A0A4Y2HFE7-F1-model_v4,0.106,0.827,0.592,6.136,Araneus ventricosus
1500,droso_2623_replicate_2_after100ns,0.2963,AF-A0A654AIQ7-F1-model_v4,0.215,0.989,0.826,1.73,Pseudomonas sp. 9Ag
1501,droso_1149_replicate_2_after100ns,0.3302,AF-A0A6G6Q6N1-F1-model_v4,0.096,0.65,0.091,8.897,Providencia sp. 1709051003
1502,droso_5019_replicate_1_after100ns,0.4728,AF-A0A2I2FHA5-F1-model_v4,0.157,0.862,0.397,9.244,Aspergillus candidus
1503,droso_3375_replicate_1_after100ns,0.3266,AF-A0A024WAD1-F1-model_v4,0.058,0.716,0.101,9.149,Plasmodium falciparum Tanzania (2000708)
1504,droso_1525_replicate_1_after100ns,0.3703,AF-A0A183QE24-F1-model_v4,0.125,0.91,0.889,7.742,Schistosoma rodhaini
1505,droso_4664_replicate_2_after100ns,0.2413,AF-A0A074ZXJ1-F1-model_v4,0.129,0.747,0.187,9.92,Opisthorchis viverrini
1506,droso_6631_replicate_3_after100ns,0.4142,AF-A0A2M7X2P0-F1-model_v4,0.158,0.682,0.251,7.918,candidate division WWE3 bacterium CG_4_9_14_3_um_filter_34_6
1507,droso_6522_replicate_2_after100ns,0.4223,AF-A0A7R9E8N6-F1-model_v4,0.104,0.739,0.783,9.309,Timema monikensis
1508,droso_4904_replicate_2_after100ns,0.522,AF-A0A449B865-F1-model_v4,0.135,0.965,0.84,5.122,Mycoplasmopsis columbina
1509,droso_4877_replicate_1_after100ns,0.7128,AF-T1GZE6-F1-model_v4,0.123,0.681,0.407,4.986,Megaselia scalaris
1510,droso_859_replicate_2_after100ns,0.8003,AF-A0A6J7RP75-F1-model_v4,0.135,0.422,0.257,5.623,freshwater metagenome
1511,droso_4255_replicate_1_after100ns,0.2122,AF-A0A2J6XH30-F1-model_v4,0.123,0.87,0.921,3.298,Caldisphaera sp.
1512,droso_526_replicate_2_after100ns,0.5478,AF-A0A6F9DDF8-F1-model_v4,0.13,0.944,0.296,5.944,Phallusia mammillata
1513,droso_5861_replicate_1_after100ns,0.1157,AF-A0A438EP62-F1-model_v4,0.149,0.974,0.307,8.909,Vitis vinifera
1514,droso_6586_replicate_1_after100ns,0.3019,AF-A0A3M0ING1-F1-model_v4,0.146,0.939,0.555,8.611,Hirundo rustica rustica
1515,droso_1439_replicate_1_after100ns,0.6715,AF-A0A316D6I7-F1-model_v4,0.119,0.88,0.31,8.612,Tumebacillus permanentifrigoris
1516,droso_3368_replicate_1_after100ns,0.7094,AF-A0A7W1NUP2-F1-model_v4,0.159,0.518,0.099,5.296,Anaerolineae bacterium
1517,droso_2642_replicate_2_after100ns,0.4515,AF-A0A848V853-F1-model_v4,0.138,0.923,0.861,7.943,Hellea sp.
1518,droso_372_replicate_3_after100ns,0.3373,AF-Q22SP8-F1-model_v4,0.081,0.863,0.381,3.697,Tetrahymena thermophila SB210
1519,droso_581_replicate_2_after100ns,0.5565,AF-A0A1X0RAL5-F1-model_v4,0.078,0.596,0.155,4.605,Rhizopus microsporus var. microsporus
1520,droso_3265_replicate_1_after100ns,0.38,AF-A0A2D7R9M0-F1-model_v4,0.106,0.832,0.974,3.415,Porticoccaceae bacterium
1521,droso_2734_replicate_1_after100ns,0.3206,AF-A0A523U903-F1-model_v4,0.159,0.4,0.311,3.595,Anaerolineales bacterium
1522,droso_4464_replicate_3_after100ns,0.5939,AF-A0A822YZ96-F1-model_v4,0.093,0.775,0.304,9.293,Nelumbo nucifera
1523,droso_1377_replicate_1_after100ns,0.2148,AF-A0A0G4EZZ8-F1-model_v4,0.155,0.949,0.155,2.606,Chromera velia CCMP2878
1524,droso_6688_replicate_2_after100ns,0.6499,AF-A0A2E3BV52-F1-model_v4,0.098,0.741,0.5,9.677,Euryarchaeota archaeon
1525,droso_4083_replicate_2_after100ns,0.502,AF-A0A6A3AMG3-F1-model_v4,0.065,0.418,0.109,8.906,Hibiscus syriacus
1526,droso_1259_replicate_2_after100ns,0.3324,AF-A0A3P7CH72-F1-model_v4,0.096,0.946,0.109,6.855,Schistocephalus solidus
1527,droso_4979_replicate_2_after100ns,0.2894,AF-A0A0K8MHV1-F1-model_v4,0.185,0.942,0.153,8.886,Fructobacillus ficulneus
1528,droso_2014_replicate_1_after100ns,0.3907,AF-A0A316YTK9-F1-model_v4,0.15,0.985,0.776,9.851,Acaromyces ingoldii
1529,droso_5668_replicate_1_after100ns,0.2606,AF-A0A7K1ISV7-F1-model_v4,0.133,0.813,0.319,7.606,Actinomycetia bacterium
1530,droso_4491_replicate_2_after100ns,0.4153,AF-A0A536XBQ6-F1-model_v4,0.091,0.961,0.683,9.133,Betaproteobacteria bacterium
1531,droso_6099_replicate_2_after100ns,0.4596,AF-A0A0S4J1V8-F1-model_v4,0.144,0.76,0.503,5.137,Bodo saltans
1532,droso_2577_replicate_3_after100ns,0.3073,AF-B9SH12-F1-model_v4,0.078,0.792,0.101,9.964,Ricinus communis
1533,droso_1684_replicate_1_after100ns,0.3116,AF-A0A7H4MT06-F1-model_v4,0.09,0.774,0.541,8.788,Klebsiella michiganensis
1534,droso_2742_replicate_2_after100ns,0.3304,AF-A0A6G2YUY4-F1-model_v4,0.133,0.741,0.523,8.909,Streptomyces sp. SID8373
1535,droso_5110_replicate_1_after100ns,0.3222,AF-A0A2A5AA66-F1-model_v4,0.114,0.745,0.241,4.336,Candidatus Cloacimonetes bacterium
1536,droso_6659_replicate_1_after100ns,0.3632,AF-A0A0C9SM15-F1-model_v4,0.063,0.434,0.38,4.135,Paxillus involutus ATCC 200175
1537,droso_3886_replicate_2_after100ns,0.1513,AF-A0A146HH06-F1-model_v4,0.139,0.705,0.304,9.175,Mycena chlorophos
1538,droso_1178_replicate_2_after100ns,0.3001,AF-A0A0B4EWY2-F1-model_v4,0.161,0.836,0.24,5.993,Metarhizium anisopliae ARSEF 549
1539,droso_2431_replicate_3_after100ns,0.5793,AF-A0A7S2LZ20-F1-model_v4,0.088,0.577,0.05,5.675,Skeletonema marinoi
1540,droso_1823_replicate_1_after100ns,0.2148,AF-V5HP52-F1-model_v4,0.154,0.841,0.966,4.814,Ixodes ricinus
1541,droso_4853_replicate_2_after100ns,0.5489,AF-A0A7S0LQ75-F1-model_v4,0.081,0.965,0.563,9.623,Coccolithus braarudii
1542,droso_3022_replicate_2_after100ns,0.2717,AF-A0A3R7N8X7-F1-model_v4,0.144,0.827,0.068,2.388,Phytophthora kernoviae
1543,droso_2577_replicate_2_after100ns,0.2728,AF-A0A2M8KDD4-F1-model_v4,0.163,0.594,0.102,9.019,Candidatus Portnoybacteria bacterium CG10_big_fil_rev_8_21_14_0_10_36_7
1544,droso_3190_replicate_2_after100ns,0.2043,AF-A0A2D5LS45-F1-model_v4,0.141,0.781,0.299,4.61,Flavobacteriaceae bacterium
1545,droso_2399_replicate_1_after100ns,0.6297,AF-A0A2E6ZUQ4-F1-model_v4,0.196,0.873,0.571,7.158,Acidobacteria bacterium
1546,droso_3846_replicate_1_after100ns,0.3398,AF-J9EZP0-F1-model_v4,0.08,0.952,0.578,6.692,Wuchereria bancrofti
1547,droso_1289_replicate_1_after100ns,0.3054,AF-A0A4P9WIB3-F1-model_v4,0.163,0.542,0.396,7.775,Blyttiomyces helicus
1548,droso_5310_replicate_1_after100ns,0.4388,AF-A0A2P8GQ74-F1-model_v4,0.196,0.918,0.304,7.395,Chitinophaga ginsengisoli
1549,droso_5015_replicate_1_after100ns,0.2292,AF-A0A2H1BWJ5-F1-model_v4,0.153,0.925,0.388,3.085,Fasciola hepatica
1550,droso_254_replicate_2_after100ns,0.4087,AF-A0A2G6PZW4-F1-model_v4,0.113,0.886,0.171,7.056,Acidobacteria bacterium
1551,droso_1531_replicate_1_after100ns,0.2649,AF-A0A2N2C2V3-F1-model_v4,0.139,0.8,0.6,7.804,Firmicutes bacterium HGW-Firmicutes-20
1552,droso_2235_replicate_1_after100ns,0.3607,AF-A0A4C1YM87-F1-model_v4,0.128,0.959,0.138,5.513,Eumeta japonica
1553,droso_3009_replicate_3_after100ns,0.4131,AF-A0A7X7VPE0-F1-model_v4,0.16,0.949,0.295,9.938,Atopobium sp.
1554,droso_4639_replicate_2_after100ns,0.7709,AF-A0A7R8UQ25-F1-model_v4,0.222,0.536,0.164,0.5489,Hermetia illucens
1555,droso_360_replicate_2_after100ns,0.4012,AF-A0A511FJN9-F1-model_v4,0.177,0.966,1.0,6.069,Cellulomonas hominis
1556,droso_3118_replicate_1_after100ns,0.4573,AF-A0A2V9MPI5-F1-model_v4,0.113,0.685,0.941,0.5401,Acidobacteria bacterium
1557,droso_4820_replicate_3_after100ns,0.3426,AF-A0A0S3RHI0-F1-model_v4,0.152,0.581,0.297,8.611,Vigna angularis var. angularis
1558,droso_6654_replicate_2_after100ns,0.2923,AF-A0A7Z8D149-F1-model_v4,0.114,0.816,0.267,9.562,Carnobacterium divergens
1559,droso_4222_replicate_3_after100ns,0.3505,AF-S3DYT7-F1-model_v4,0.084,0.628,0.366,8.935,Glarea lozoyensis ATCC 20868
1560,droso_2990_replicate_2_after100ns,0.2068,AF-A0A6G7ZHF2-F1-model_v4,0.258,0.792,0.223,3.538,Sphingomonas sp. HDW15A
1561,droso_6485_replicate_2_after100ns,0.4275,AF-W1NJK5-F1-model_v4,0.09,0.404,0.753,5.739,Amborella trichopoda
1562,droso_314_replicate_2_after100ns,0.3481,AF-A0A812AQD0-F1-model_v4,0.165,0.973,0.286,2.891,Sepia pharaonis
1563,droso_3360_replicate_2_after100ns,0.3366,AF-A0A2P5DMY1-F1-model_v4,0.189,0.817,0.139,9.781,Trema orientale
1564,droso_5793_replicate_1_after100ns,0.2786,AF-A0A183IKZ4-F1-model_v4,0.191,0.898,0.555,7.821,Soboliphyme baturini
1565,droso_4096_replicate_3_after100ns,0.5144,AF-A0A443KCD5-F1-model_v4,0.125,0.756,0.795,1.601,Sinirhodobacter populi
1566,droso_2987_replicate_2_after100ns,0.333,AF-A0A377ZDU8-F1-model_v4,0.133,0.843,0.4,9.218,Klebsiella pneumoniae subsp. pneumoniae
1567,droso_1454_replicate_3_after100ns,0.2823,AF-A0A0N0Z3N0-F1-model_v4,0.084,0.9,0.745,9.706,Geobacillus sp. BCO2
1568,droso_2634_replicate_3_after100ns,0.6922,AF-A0A6N2LZS1-F1-model_v4,0.176,0.312,0.046,6.536,Salix viminalis
1569,droso_1368_replicate_3_after100ns,0.1936,AF-A0A7I4BN31-F1-model_v4,0.137,0.93,0.2,4.324,Physcomitrium patens
1570,droso_3986_replicate_3_after100ns,0.2361,AF-A0A7S1WJV3-F1-model_v4,0.117,0.9,0.911,9.431,Alexandrium catenella
1571,droso_1259_replicate_1_after100ns,0.6048,AF-A0A3M1R2C0-F1-model_v4,0.164,0.913,0.777,6.624,Nitrospirae bacterium
1572,droso_1445_replicate_2_after100ns,0.1364,AF-A0A3N4KU96-F1-model_v4,0.129,0.572,0.586,2.955,Morchella conica CCBAS932
1573,droso_2085_replicate_2_after100ns,0.5045,AF-A0A0D9QXG6-F1-model_v4,0.111,0.714,0.081,7.173,Chlorocebus sabaeus
1574,droso_3991_replicate_3_after100ns,0.2947,AF-V4AM24-F1-model_v4,0.135,0.644,0.203,9.487,Lottia gigantea
1575,droso_298_replicate_3_after100ns,0.2739,AF-A0A3M7L292-F1-model_v4,0.118,0.692,0.271,9.772,Auxenochlorella protothecoides
1576,droso_5052_replicate_2_after100ns,0.8469,AF-A0A0K8WAL4-F1-model_v4,0.243,0.506,0.241,0.4203,Bactrocera latifrons
1577,droso_6575_replicate_3_after100ns,0.08046,AF-A0A834DNT2-F1-model_v4,0.157,0.716,0.426,2.665,Phyllostomus discolor
1578,droso_2245_replicate_3_after100ns,0.3047,AF-A0A6G1EE41-F1-model_v4,0.15,0.958,0.909,4.584,Oryza meyeriana var. granulata
1579,droso_6569_replicate_1_after100ns,0.2877,AF-A0A0A2HSH1-F1-model_v4,0.139,0.406,0.933,7.144,Desulfobulbus sp. Tol-SR
1580,droso_4463_replicate_2_after100ns,0.2414,AF-A0A523TZ58-F1-model_v4,0.225,0.925,0.345,6.936,Planctomycetota bacterium
1581,droso_3156_replicate_2_after100ns,0.396,AF-A0A1G3ZMY9-F1-model_v4,0.186,0.892,0.869,8.653,Verrucomicrobia bacterium RIFCSPHIGHO2_12_FULL_41_10
1582,droso_2696_replicate_2_after100ns,0.507,AF-A0A090D2C4-F1-model_v4,0.122,0.7,0.119,2.305,Criblamydia sequanensis CRIB-18
1583,droso_973_replicate_2_after100ns,0.2415,AF-A0A382G089-F1-model_v4,0.158,0.928,0.296,9.823,marine metagenome
1584,droso_2562_replicate_2_after100ns,0.2562,AF-A0A2E0WY02-F1-model_v4,0.137,0.702,0.678,9.487,Planctomycetaceae bacterium
1585,droso_5244_replicate_3_after100ns,0.2632,AF-A0A4D9CV11-F1-model_v4,0.07,0.756,0.752,3.021,Nannochloropsis salina CCMP1776
1586,droso_2652_replicate_1_after100ns,0.4112,AF-A0A0D2VW27-F1-model_v4,0.121,1.0,0.115,4.721,Capsaspora owczarzaki ATCC 30864
1587,droso_2973_replicate_1_after100ns,0.4528,AF-A0A6G0HIS0-F1-model_v4,0.196,0.795,0.382,8.106,Larimichthys crocea
1588,droso_1120_replicate_2_after100ns,0.3963,AF-A0A2X1JY55-F1-model_v4,0.203,0.817,0.391,9.559,Escherichia coli
1589,droso_2521_replicate_3_after100ns,0.5156,AF-A0A837I191-F1-model_v4,0.069,0.467,0.239,8.311,Parcubacteria group bacterium GW2011_GWC1_43_61
1590,droso_1929_replicate_2_after100ns,0.07175,AF-A0A835XF77-F1-model_v4,0.157,0.858,0.298,2.385,Edaphochlamys debaryana
